Sum of home r,Sum of away r
-2.7043588673870672e-12,2.457893537594888e-11
6.82143259218732e-12,3.182031289780098e-11
8.073147080663026e-13,4.047556827125081e-09
-5.929314612614515e-12,3.182031289780098e-11
-4.242042622839141e-12,-1.1580451522849242e-11
-4.242042622839141e-12,-1.1580451522849242e-11
-2.2417680266032468e-11,5.091195498531083e-13
-1.0162015972940461e-11,1.0348111211246907e-12
-1.5313871607028394e-13,-8.360547257655487e-12
9.485426691784455e-13,1.8177246204605821e-12
-1.4106681521150481e-15,-6.621931497573523e-12
-1.2061928068294807e-11,-4.822986859791478e-12
-1.5433611796412508e-11,5.205439689278888e-12
-1.0245937312471732e-13,-1.3081692924584325e-13
-1.9426179817635364e-11,-1.177658468772745e-11
1.189846444760798e-12,-4.6455336403008186e-12
-1.0162015972940461e-11,4.624856401599798e-12
-1.0162015972940461e-11,-4.6455336403008186e-12
-6.631285895979543e-12,1.0348111211246907e-12
-2.6172969754328094e-12,-4.81737532095102e-12
-1.0162015972940461e-11,5.397499268049415e-12
8.552872327786024e-12,2.845860563925015e-11
1.527342148192842e-12,6.939738669506101e-12
8.90636392718972e-12,2.845860563925015e-11
1.527342148192842e-12,-9.820975580826223e-11
-4.2028063882857916e-12,2.6922994607089567e-11
2.373270773482685e-12,5.839699056190601e-12
8.140305611063081e-12,-7.443509911907508e-11
8.552872327786024e-12,2.845860563925015e-11
4.8216549631623594e-12,-6.504086434167553e-11
5.258559512816507e-12,4.467070159425895e-13
8.552872327786024e-12,2.9884117277201067e-11
8.597409860559673e-13,2.7790904712725715e-11
1.7427968688696088e-13,-9.68257500859282e-11
-4.568239225133322e-12,-3.015715441328045e-12
1.3681075939227014e-12,-2.962609454550076e-12
-4.2028063882857916e-12,-9.638972610473804e-13
-6.216582993715603e-12,6.939738669506101e-12
7.272336118246318e-12,2.3910799041455265e-11
6.2884101552032116e-12,1.4479176384982705e-12
7.316827711638827e-12,1.3318688261627693e-12
7.395764044720386e-13,-7.711701131647486e-13
-2.8054342447124936e-12,1.950448948299943e-13
-3.035463911155259e-12,1.950448948299943e-13
5.475802148679573e-12,5.32775498921279e-13
-1.598944095458385e-12,1.898443295648698e-12
4.2660082458822785e-12,-4.1697004555721153e-14
6.499368102271707e-12,-7.432850974681312e-12
4.3676827314377134e-13,-5.988521963847047e-12
-3.035463911155259e-12,-7.462532490772546e-12
2.436645744536263e-12,-6.895958021286617e-12
1.678534816125326e-12,-5.988521963847047e-12
7.246376341741582e-12,4.2443276872319935e-13
7.246376341741582e-12,4.2443276872319935e-13
-3.035463911155259e-12,-7.2257905913868304e-12
4.909679302549806e-13,1.5686107255484847e-12
4.909679302549806e-13,1.5686107255484847e-12
1.949370307269333e-12,-8.261625818014036e-12
1.1441498004442675e-12,3.953265433278175e-13
5.475802148679573e-12,1.3318688261627693e-12
-1.7620507076662838e-12,2.3440211934850704e-12
-1.7620507076662838e-12,1.8060607784653016e-12
1.0672905523180096e-11,-7.0796169001868765e-12
2.115146261568899e-12,1.950448948299943e-13
3.751983752007137e-12,4.3222940392369965e-14
1.4013624353395353e-12,1.950448948299943e-13
5.72768979786244e-11,-5.238728579567316e-11
4.596797382995322e-13,-5.252807067554466e-11
1.761058490921354e-11,-5.219549927650202e-11
-3.12291585659365e-12,-5.534501315348559e-12
-3.12291585659365e-12,-5.534501315348559e-12
6.19638139450765e-11,-5.568133517460812e-12
2.267655601666187e-11,-1.947130090253483e-12
6.608764105138912e-11,-5.256170287765691e-11
4.596797382995322e-13,-5.256170287765691e-11
4.596797382995322e-13,-5.239008578293547e-11
6.790752869229444e-11,-5.562073290431882e-12
7.138537436703754e-11,2.7082552881894002e-14
1.6622015801344734e-11,-1.2381713927138682e-12
6.19638139450765e-11,-1.9807622923657367e-12
-7.246742962906263e-12,-1.438294048680569e-11
4.596797382995322e-13,-5.239008578293547e-11
-7.246742962906263e-12,-5.568133517460812e-12
6.592871885512959e-12,-5.239008578293547e-11
-3.0506966910042913e-12,-5.239008578293547e-11
-2.4972448427665854e-12,-1.438294048680569e-11
7.192106700888916e-11,-2.583527501784697e-12
6.994405859311566e-11,2.5552499099280705e-13
1.7578054154652822e-11,-1.9807622923657367e-12
1.7578054154652822e-11,-1.9807622923657367e-12
5.5177433656665364e-11,-5.377799015752717e-11
1.0811128991724487e-12,8.779126008620793e-12
-1.9072152626103933e-11,-5.590878042375306e-12
-8.440546756713938e-12,5.587572989033592e-12
-1.1230450962484934e-11,-1.2589994770772467e-12
-9.70743857476794e-12,-6.879684109540509e-12
-4.918377752712236e-12,1.9132324554594292e-11
-1.7777956270861272e-11,-1.2589994770772467e-12
1.0811128991724487e-12,-6.879684109540509e-12
-1.6490376203154392e-11,1.0482712286217627e-13
6.089376469258195e-13,1.0482712286217627e-13
1.2892406819939012e-12,8.406884157977342e-12
1.2892406819939012e-12,8.406884157977342e-12
-1.6490376203154392e-11,-6.507442258897058e-12
-6.760588764446551e-12,7.141294706231063e-12
-8.648674539535391e-12,-2.114331770462808e-12
3.6004649816309773e-12,6.2859624128455016e-12
1.1611153594051457e-12,1.776849795465487e-11
1.1611153594051457e-12,1.776849795465487e-11
-6.760588764446551e-12,1.1173777830757265e-12
-8.440546756713938e-12,1.7866735102848013e-11
-1.1230450962484934e-11,-1.6614990575089984e-12
-4.3506839121929125e-12,1.4205707629500762e-12
5.39217135833693e-13,1.496046968575568e-11
-1.1325889013779743e-10,-1.1574349787235429e-11
6.757839182063523e-13,-1.1574349787235429e-11
-1.0989851266575784e-10,-1.499298244827781e-11
-1.0857885416665443e-10,-1.540549730964372e-11
-1.0857885416665443e-10,-1.540549730964372e-11
-5.859872423684545e-13,-1.1161834925869517e-11
8.633026533494761e-13,-1.4103639469818869e-12
-1.0875144017918786e-10,-9.567784647543672e-12
-1.1439102990175772e-10,-1.3018048550023337e-11
-1.0857885416665443e-10,-5.73663712513538e-12
1.323313186390515e-12,-5.522883121546993e-12
-1.1403122619250229e-10,1.443908849061094e-12
-1.0842498424409847e-12,-9.567784647543672e-12
-1.1250298445476776e-10,-6.0374741179658694e-12
-3.984685072253305e-13,-1.499298244827781e-11
-3.984685072253305e-13,-1.1875186780065919e-11
-3.984685072253305e-13,-1.1875186780065919e-11
-2.5796470469181647e-12,-1.540549730964372e-11
-5.859872423684545e-13,-1.0796950055407725e-11
-8.862106904305507e-13,2.0132601130413864e-12
2.528971020720685e-11,-4.966635519369415e-11
1.1711933847072138e-11,-7.08398714931406e-12
-1.8804162125752407e-10,-5.310519740890735e-12
-5.083501373746018e-12,-7.08398714931406e-12
-5.083501373746018e-12,-7.08398714931406e-12
-8.716890817204347e-13,-5.39651642273937e-12
2.4170499628745295e-11,-5.762368140308764e-11
2.528971020720685e-11,-4.958035851184551e-11
7.32341086729558e-12,-4.958035851184551e-11
-1.6547913724077035e-11,-7.08398714931406e-12
1.3277365357272881e-11,-2.5030879077002566e-12
9.633197573085465e-12,-6.826373372743983e-12
-1.6256683237690836e-10,-1.0718926002062528e-11
-4.830410096028472e-12,-2.467335433254986e-12
-1.6582769943918737e-10,-9.939000397101456e-12
2.4170499628745295e-11,-5.050670868561299e-11
2.2187776575385343e-11,-4.966635519369415e-11
9.633197573085465e-12,-5.568133517460812e-12
-5.083501373746018e-12,-1.0547308907341087e-11
2.4083386959177557e-12,-6.912370054592618e-12
7.272336118246318e-12,-9.274534146995169e-13
8.821655052416374e-12,-9.274534146995169e-13
-4.568239225133322e-12,-2.7580726050163113e-12
4.8216549631623594e-12,-2.338187320976459e-12
-4.568239225133322e-12,-5.968778010928903e-12
3.1756859167751225e-12,-1.122401596578143e-12
3.6834668223228954e-12,-3.741303346286201e-12
-6.216582993715603e-12,-9.274534146995169e-13
3.1756859167751225e-12,-9.274534146995169e-13
4.3849355519347136e-13,-2.893184709840136e-12
3.365791146802604e-13,-2.6034872504280763e-12
4.6391467695146025e-12,-2.7580726050163113e-12
6.704165011930666e-12,-1.1130781482266198e-12
-4.568239225133322e-12,-2.338187320976459e-12
8.005618997093744e-12,-2.3632750135411433e-12
4.1152476459621785e-12,6.06419272707482e-13
1.4014031138784513e-12,-7.278863308192939e-13
-4.900181835626926e-12,-2.338187320976459e-12
3.1756859167751225e-12,-2.280185490698442e-12
-6.216582993715603e-12,-3.1934654360171312e-12
3.541118753622653e-12,-5.2167543502531735e-12
7.272336118246318e-12,-1.1182025705025662e-12
-6.216582993715603e-12,-2.338187320976459e-12
8.552872327786024e-12,-1.0289815721898797e-12
-1.6075345962744819e-12,8.52680836484573e-12
-3.407040235941833e-11,8.598597791445674e-13
-5.5669199818805496e-12,-5.25210057869722e-13
-6.047746906365707e-12,1.7508460395847323e-12
-3.5859747599755377e-11,1.5215454491015497e-12
-3.269052277835705e-11,8.540795731611867e-13
-4.667867325304426e-12,4.132645964008446e-12
-3.777574741543503e-12,3.1535668343449664e-12
-2.738519795829446e-12,1.1336748536608187e-11
-5.142204229984645e-12,9.171948892386633e-12
-5.142204229984645e-12,9.171948892386633e-12
-5.142204229984645e-12,9.171948892386633e-12
-2.872377746095067e-11,-8.825798237216244e-13
-4.667867325304426e-12,3.4875054364675434e-12
-4.667867325304426e-12,3.4875054364675434e-12
-3.777574741543503e-12,1.4992201007020893e-12
-1.6075345962744819e-12,8.52680836484573e-12
-2.397695160482222e-12,1.232120031578797e-12
-2.2765501521320104e-13,8.52680836484573e-12
-2.2765501521320104e-13,8.52680836484573e-12
-2.2765501521320104e-13,8.52680836484573e-12
-6.047746906365707e-12,1.4992201007020893e-12
-2.397695160482222e-12,-8.825798237216244e-13
-1.2237715111827174e-11,8.066481909055914e-12
-4.667867325304426e-12,1.8565898665539918e-12
-3.3968798366115287e-12,3.162369823937324e-12
1.189846444760798e-12,-3.243057244933175e-12
1.4592596672659009e-12,-3.243057244933175e-12
1.2278287869086702e-12,-1.216000943770571e-13
-1.2061928068294807e-11,-4.260513450403332e-12
-1.2061928068294807e-11,-2.064897302945975e-12
-6.725948697590049e-13,-7.6090398935249e-13
-1.2061928068294807e-11,-2.640468687941134e-12
2.708088003417462e-13,-2.5494919419523188e-11
-2.5210203628172386e-11,-1.216000943770571e-13
-2.1355882510566227e-12,-2.9998000793431936e-12
3.0897585401151435e-12,-1.216000943770571e-13
-2.5793146332849373e-12,-4.224075862887795e-12
3.0897585401151435e-12,-1.036115629155219e-12
3.0897585401151435e-12,-1.036115629155219e-12
-3.1773856443437296e-12,-2.5200713955428312e-11
-3.1773856443437296e-12,-2.5200713955428312e-11
-3.1773856443437296e-12,-2.5200713955428312e-11
3.0897585401151435e-12,-3.243057244933175e-12
-2.1578238984975624e-11,-2.4925502315625584e-11
-2.4428362418602308e-11,2.1519661031950703e-12
1.189846444760798e-12,-2.149430680321087e-12
9.485426691784455e-13,2.6279783674177327e-13
9.485426691784455e-13,2.6279783674177327e-13
-7.744544955302983e-12,-6.949130254723149e-13
-8.38882078100111e-12,-3.243057244933175e-12
-2.1578238984975624e-11,2.1519661031950703e-12
2.708088003417462e-13,8.958561110930995e-13
-1.0162015972940461e-11,-1.950509665315668e-12
-3.550653817810193e-12,1.375089530546977e-12
-3.335403768372627e-11,2.627341014173145e-11
-4.4740881356927126e-11,5.023030850749577e-11
-9.811172205306145e-13,3.182031289780098e-11
5.499990232146697e-11,-2.9993113470501003e-12
6.327782071901271e-12,3.2238781448085784e-11
-1.0560502621070424e-12,2.7751496808727785e-11
-1.5630778400566919e-12,-1.1580451522849242e-11
-3.2534821636425946e-11,-2.9993113470501003e-12
-3.3087175371669074e-11,-2.9993113470501003e-12
-2.1751312053523947e-13,1.5592686605350997e-11
-1.5630778400566919e-12,-1.1580451522849242e-11
-9.811172205306145e-13,6.5845775023594955e-12
9.311057796869793e-13,5.4708908180926457e-11
-4.4740881356927126e-11,4.0620199280736745e-09
-1.7920350639236062e-12,2.0928935356144023e-11
-1.7920350639236062e-12,2.0928935356144023e-11
-2.0118425442971403e-13,5.3494876752870886e-11
1.6468163689403499e-12,3.6699781514984125e-12
-4.3112247648986596e-12,1.4395418548115363e-11
6.74750664006853e-13,7.483846870674047e-12
6.74750664006853e-13,7.483846870674047e-12
6.973455601276976e-13,1.6272025276997363e-11
8.766257896368083e-13,1.9132324554594292e-11
2.3608798169398137e-11,-2.234025310460263e-12
2.3681868049351697e-11,9.443384121450236e-12
-1.3641769016379466e-12,1.9230561702787436e-11
2.3957396077241928e-11,-2.3322624586534068e-12
5.280278817930173e-13,1.4395418548115363e-11
-3.675046541247879e-12,-1.9433457562622897e-12
9.496027485937468e-13,1.3623112991625865e-11
1.6468163689403499e-12,1.7783234901957127e-11
-2.313647710450599e-12,-1.7179783258943545e-12
1.3787494773263506e-12,1.672325047335382e-12
-2.65124152735005e-11,-2.54780554424245e-12
2.354663512104836e-11,1.4888702443372143e-11
-2.252375664528366e-12,1.7866735102848013e-11
-2.6134061620203718e-11,2.1299104150400265e-12
2.5653649679129335e-11,3.3679917765160527e-12
1.7610908977878172e-12,-3.4433078871282197e-12
1.5833879896073289e-12,9.413113536242893e-12
4.706780356549797e-12,1.0104744316667894e-11
2.489623562179711e-12,3.331008702111825e-12
-5.829284085177725e-13,3.342073293046167e-12
3.112786643904733e-12,4.837653062346117e-12
1.5833879896073289e-12,1.0330872323436037e-11
-7.031749838439075e-13,1.1608294641861068e-12
1.5833879896073289e-12,3.0961648695444123e-12
1.5833879896073289e-12,3.0961648695444123e-12
1.4186293255302452e-12,1.3590778401637157e-12
3.112786643904733e-12,4.837653062346117e-12
4.76223306187242e-13,1.1620104502701455e-11
1.1093843222469385e-13,1.1620104502701455e-11
7.306458204206196e-13,-3.96839148247599e-12
7.306458204206196e-13,-3.96839148247599e-12
4.76223306187242e-13,1.1620104502701455e-11
1.4558510595141748e-12,1.1106085498288027e-11
4.706780356549797e-12,4.368602699136273e-12
1.7610908977878172e-12,1.0726445676494575e-11
1.7610908977878172e-12,1.1846232509469599e-11
4.706780356549797e-12,2.382127875966784e-12
3.177381702252393e-12,1.3944887048184605e-12
-3.650171415221045e-13,1.2991397178204454e-12
1.1266890815654788e-11,-1.559250504383875e-11
-1.307839186360006e-11,-1.3239137704748481e-11
-1.307839186360006e-11,-1.7137896470409123e-12
1.8279112842920536e-11,-1.0029393593192537e-11
1.819937424165654e-11,-3.5509562150839287e-12
-4.829925422293746e-12,-1.0029393593192537e-11
6.759702911569044e-12,-1.1198659946043368e-11
1.8279112842920536e-11,-5.926039888584498e-12
-5.084312365070792e-12,-9.567784647543672e-12
7.328885910389721e-13,-1.540549730964372e-11
-5.084312365070792e-12,-5.73663712513538e-12
8.767150236578282e-13,-1.9620092619261793e-11
-1.1990632564817616e-11,-1.2938300711917992e-11
-1.307839186360006e-11,-1.6769448234326285e-11
5.305863426926167e-12,-2.0286261008492426e-11
1.1266890815654788e-11,-1.1161834925869517e-11
1.188563529675326e-11,-2.675224905950767e-12
-9.739181958205836e-13,-2.13773464157116e-11
1.8279112842920536e-11,-4.113953233717349e-12
1.8279112842920536e-11,-4.113953233717349e-12
-3.5077435146316777e-12,-5.73663712513538e-12
1.1514615327505702e-11,-6.0374741179658694e-12
7.876525192385572e-12,-1.1574349787235429e-11
1.58458709245556e-11,-5.73663712513538e-12
6.788765893603128e-12,-1.499298244827781e-11
9.219557244854733e-12,-4.689535656160616e-12
9.219557244854733e-12,-4.689535656160616e-12
8.942769750969735e-12,-4.689535656160616e-12
1.7149952260542414e-11,4.968697559817848e-12
7.203457867077405e-12,4.579853868702169e-12
7.203457867077405e-12,4.579853868702169e-12
8.768451135083793e-12,9.817379769692843e-12
1.9468352020750566e-11,2.0227565597779283e-11
1.9468352020750566e-11,2.0227565597779283e-11
1.7149952260542414e-11,2.3513167231892925e-11
5.2844923085723235e-12,7.186247982256984e-12
4.040851125473047e-11,2.8324867104705873e-11
4.040851125473047e-11,2.331534417805143e-11
4.0132069590206725e-11,5.04645056804623e-12
1.6519850576822214e-11,2.3513167231892925e-11
1.949822813371465e-11,-6.204679730234485e-13
2.00370306900664e-11,3.687949982953651e-13
4.744315551836523e-11,2.2476689162104137e-11
4.744315551836523e-11,2.249565284976473e-11
1.949822813371465e-11,2.1953482504814255e-11
1.6868176684922242e-11,2.086577287710263e-11
1.949822813371465e-11,2.3053660735971546e-11
3.2727272187129013e-11,1.0831753558211075e-11
4.040851125473047e-11,5.2212709660383674e-12
1.949822813371465e-11,2.3733768979508022e-11
9.39040572689794e-12,2.8023471592908346e-11
3.845202077045413e-11,6.06518143623514e-12
3.845202077045413e-11,6.06518143623514e-12
1.4300727305044314e-11,6.06518143623514e-12
3.956919846878348e-11,2.4745921393205377e-11
2.1976268767886034e-11,-5.640320241264775e-13
2.0434613904501522e-11,5.674582868294449e-12
4.1539199934943896e-11,9.941396039316229e-12
2.267655601666187e-11,-1.177658468772745e-11
6.699651918263314e-11,-1.177658468772745e-11
6.699651918263314e-11,-1.177658468772745e-11
-2.214037725349621e-12,3.31666330362449e-13
5.973414204790479e-12,8.165862168551322e-12
2.0021209544191545e-11,-1.177658468772745e-11
2.1740893210306573e-11,-5.7401447651999726e-12
2.267655601666187e-11,-5.7401447651999726e-12
2.267655601666187e-11,-5.7401447651999726e-12
2.267655601666187e-11,-9.962722874373998e-12
4.596797382995322e-13,-4.6455336403008186e-12
-2.214037725349621e-12,8.275803287984413e-12
-2.214037725349621e-12,8.275803287984413e-12
1.368557869543561e-12,-4.6455336403008186e-12
4.596797382995322e-13,1.9543151112854352e-12
6.19638139450765e-11,3.31666330362449e-13
2.267655601666187e-11,-1.177658468772745e-11
6.697431472955218e-11,-1.177658468772745e-11
6.19638139450765e-11,-1.177658468772745e-11
2.176767788541784e-11,8.165862168551322e-12
4.828003060098238e-11,-2.4547824918637283e-12
-6.311080156550967e-12,-6.470483761511137e-12
7.259268001065533e-11,-5.501204020111014e-13
9.270422811064246e-12,1.3051565030706096e-13
-3.5642074239803577e-12,-4.62153750861323e-12
2.3559911919498338e-11,-1.177658468772745e-11
2.3559911919498338e-11,-1.177658468772745e-11
6.19638139450765e-11,3.31666330362449e-13
5.5177433656665364e-11,8.165862168551322e-12
-2.671988177065906e-13,1.8177246204605821e-12
6.606085637627785e-11,3.31666330362449e-13
6.990151982008129e-13,8.165862168551322e-12
1.9764794039297444e-11,-1.177658468772745e-11
-9.96339694741535e-13,0.0
-8.440546756713938e-12,2.3608798169398137e-11
-6.120135834351292e-12,2.3528249348509324e-11
3.6096516043565476e-12,2.3528249348509324e-11
2.6041252868894424e-12,-2.357056289865941e-12
-8.440546756713938e-12,-2.357056289865941e-12
1.0811128991724487e-12,1.1176789290541589e-11
-8.440546756713938e-12,-4.7419642789757065e-12
1.3354401616491572e-12,1.1176789290541589e-11
-8.440546756713938e-12,2.3158137120595597e-11
-1.6490376203154392e-11,1.1176789290541589e-11
-1.6490376203154392e-11,1.1176789290541589e-11
2.6041252868894424e-12,7.383772986803682e-12
-1.4783216484836944e-11,2.843111224786027e-13
-1.4783216484836944e-11,2.843111224786027e-13
1.1611153594051457e-12,2.5993706158507902e-11
-6.460896960597499e-12,9.280884285238098e-13
1.0811128991724487e-12,-3.942705322329374e-12
1.0811128991724487e-12,-3.942705322329374e-12
-2.5515766867542818e-12,2.391607140565875e-11
-1.1746719925004864e-12,2.4418288014344913e-11
9.083230104143534e-13,1.805828366674734e-11
6.757839182063523e-13,-6.069315268937502e-14
-5.859872423684545e-13,2.0478676924124178e-12
-5.859872423684545e-13,2.0478676924124178e-12
5.684392631295278e-13,1.6826642539973629e-12
-5.276898188735486e-13,5.90799771496053e-13
-2.541438777789851e-13,2.9427790596962034e-12
-1.1439102990175772e-10,-1.4059113637376007e-12
-5.276898188735486e-13,1.3769207380424924e-11
8.633026533494761e-13,2.4517971980494644e-11
-1.1353306734306025e-10,2.4517971980494644e-11
-1.1439102990175772e-10,-9.644654942647158e-13
-1.515915038353792e-12,6.445904783210006e-13
7.649096852400553e-14,1.1089911135227248e-11
7.649096852400553e-14,1.1089911135227248e-11
-3.984685072253305e-13,1.805828366674734e-11
6.757839182063523e-13,-6.069315268937502e-14
5.663573018849557e-13,1.916014705301254e-12
7.340813417012582e-13,1.8112074373572288e-11
1.9757176500055058e-13,4.442719627141473e-13
1.0672905523180096e-11,6.2898283448027575e-12
1.0672905523180096e-11,-9.550128851886831e-13
5.614193001522253e-13,1.0445064974987433e-11
5.614193001522253e-13,1.0445064974987433e-11
1.0028145437681656e-11,-3.964518907864016e-11
-2.4055093058125053e-13,3.8907432065363446e-11
5.590833259425748e-12,6.027337387303681e-13
-2.83144696324474e-12,1.7426724691960954e-12
9.116375467001925e-12,-2.0949516156544107e-12
3.103671852484766e-12,-4.289361801541301e-11
7.87983250759642e-12,-4.0195932661028234e-11
7.128273478638275e-13,-2.5216658163226e-12
5.840020125299808e-12,-3.18242025292107e-11
7.39255707032949e-12,3.5696767227358286e-11
4.909679302549806e-13,3.941693931390173e-11
2.026761487004269e-12,-4.027176565930866e-11
6.02903629912662e-12,1.0445064974987433e-11
-1.0141458175911755e-10,2.8977735149399967e-11
8.025122810030353e-12,8.24680549492944e-13
1.5320911564668407e-12,1.407092160869765e-11
2.7476877344375673e-11,4.946275926430417e-12
6.214118296716286e-13,7.214668900346862e-14
-9.712437166773798e-11,5.362960089728193e-11
-9.813898078382005e-11,1.8270187473372686e-12
-2.75811893491273e-12,1.8270187473372686e-12
-9.712437166773798e-11,-2.710071033839597e-11
-9.712437166773798e-11,-2.710071033839597e-11
3.051225282211486e-11,2.7001443946280817e-11
-1.5194352069091766e-12,1.3537276233832835e-11
-2.7542601219497583e-12,2.647888449521923e-11
-2.7542601219497583e-12,2.647888449521923e-11
3.03999718820558e-11,2.778365935827809e-11
3.03999718820558e-11,2.778365935827809e-11
-4.9909485434891e-12,-4.044975713869703e-11
2.2465253431481387e-11,-4.05602328126822e-11
-9.712437166773798e-11,1.4489390158982453e-11
-2.23401194491563e-12,2.778365935827809e-11
-2.23401194491563e-12,2.647888449521923e-11
-6.576606482715732e-11,-1.0162475588899509e-11
-3.018086803661024e-12,1.6944381180338984e-11
3.073516825324852e-11,2.818456559138551e-11
-8.825798237216244e-13,-1.6547913724077035e-11
4.132645964008446e-12,1.3358069950908826e-11
-8.825798237216244e-13,1.2957326856452923e-11
2.5228009416923645e-13,1.947341312763134e-11
1.0739801700265452e-11,2.5209005613570907e-11
4.132645964008446e-12,7.744470221162534e-13
4.132645964008446e-12,7.744470221162534e-13
9.171948892386633e-12,2.3643574103370164e-11
5.914866370774856e-14,-1.043872575017612e-11
4.132645964008446e-12,2.528971020720685e-11
-8.825798237216244e-13,-1.5588388028551917e-11
2.6754041082644944e-12,2.082893390989603e-12
-1.6615021095804662e-12,2.534115081286107e-11
2.7965836933466428e-14,1.947341312763134e-11
6.270101029729279e-12,7.701457754269753e-12
6.270101029729279e-12,7.701457754269753e-12
-1.1305939968588796e-12,1.3277365357272881e-11
-3.847412145882268e-12,1.1853714830913352e-12
4.516230206479024e-12,1.3358069950908826e-11
4.516230206479024e-12,2.4170499628745295e-11
1.8570475353431123e-12,-4.830410096028472e-12
3.871089678938121e-12,-7.744187905928243e-12
-4.375161526842118e-12,-6.6692539682692325e-12
-1.2061928068294807e-11,2.5651111932777803e-12
-2.3588921137545463e-11,6.296328557901445e-12
-3.1773856443437296e-12,4.3849355519347136e-13
-2.5892483505578703e-11,8.332949528111887e-12
-3.1773856443437296e-12,6.16125641001064e-12
-1.714948568896056e-11,7.40339573820092e-12
-5.686324807150983e-13,-6.216582993715603e-12
-1.7398733522280928e-12,7.771498168576556e-12
-1.7398733522280928e-12,9.034626582618346e-12
-1.7519352616026885e-11,-6.216582993715603e-12
-1.2061928068294807e-11,2.5651111932777803e-12
1.189846444760798e-12,9.034626582618346e-12
-1.1330974415921253e-12,-6.187490834837557e-12
-1.7398733522280928e-12,-6.187490834837557e-12
-3.639785447582439e-12,1.527342148192842e-12
-2.3588921137545463e-11,3.2667882477842395e-12
-5.686324807150983e-13,5.801468114736533e-12
-1.6837201886263432e-11,2.934061475800643e-12
-1.6837201886263432e-11,2.934061475800643e-12
-2.468544576069444e-12,6.9980056124079045e-12
-2.9465799070182205e-12,7.988408949060663e-12
-1.9869472528312047e-12,7.941432742680933e-13
-2.983017494533757e-12,1.0348111211246907e-12
-4.260513450403332e-12,-6.621931497573523e-12
-4.260513450403332e-12,-6.621931497573523e-12
2.1519661031950703e-12,8.165862168551322e-12
-2.7768485617095316e-11,7.988408949060663e-12
2.1519661031950703e-12,5.091195498531083e-13
-5.72051781326047e-12,-8.419546297863543e-12
2.2932097221347594e-12,-8.167834568519386e-12
-2.7768485617095316e-11,-6.621931497573523e-12
-4.146125812773025e-12,8.275803287984413e-12
-2.8686298569034503e-12,-2.1435853271279087e-12
-1.645672125234445e-12,-1.1418806965873615e-12
-1.645672125234445e-12,-1.1418806965873615e-12
-2.2687805812753026e-12,-1.1418806965873615e-12
-2.2687805812753026e-12,4.677501456129519e-12
-4.465754814349959e-12,-7.042596084959134e-12
-1.7490547566139622e-11,-7.462532490772546e-12
-1.5202616504627757e-11,5.248774649302076e-13
-1.677614465689635e-11,5.32775498921279e-13
-2.4533388189113582e-11,-7.432850974681312e-12
-3.1993206931536336e-11,-7.862830865349626e-12
-1.7490547566139622e-11,-8.407903317972114e-13
-3.874372341382096e-11,-8.407903317972114e-13
-2.295985264100328e-11,2.09738738023171e-12
-2.2205117970488218e-11,-8.004037124418868e-12
-2.7162840782118266e-11,-8.407903317972114e-13
-2.295985264100328e-11,2.2205440338628328e-12
-3.874372341382096e-11,-5.165176587253723e-12
-3.173786208189916e-11,5.32775498921279e-13
-3.1202280665320266e-11,1.950448948299943e-13
-3.66166211096186e-11,1.5686107255484847e-12
-2.944596309200478e-11,1.0094379483871127e-12
-3.231250278203198e-11,-9.57145322032129e-13
-3.592738333575948e-11,-9.57145322032129e-13
4.121879508078049e-12,-5.845996947747279e-12
3.805271752983521e-12,-1.1462671918700007e-11
1.0317540930192126e-11,1.699292996209525e-12
1.0317540930192126e-11,1.699292996209525e-12
-6.772280702061471e-14,-1.2961882764508355e-11
2.442842466345371e-12,2.2894596356179157e-12
1.2192760521285528e-11,5.117433024848546e-12
1.1299101695078648e-11,-1.3281927069092184e-11
5.845222654813162e-13,1.699292996209525e-12
5.4804632590211454e-12,-4.071536030027923e-12
9.665295857690196e-12,1.699292996209525e-12
1.0317540930192126e-11,1.699292996209525e-12
5.4804632590211454e-12,-1.1462671918700007e-11
5.845222654813162e-13,-1.2981090076261694e-11
1.277807089388189e-12,-2.1318545261987667e-12
1.2192760521285528e-11,-1.1462671918700007e-11
8.865982721851942e-12,-7.339686533802794e-12
2.7731093199785206e-12,-1.499298244827781e-11
2.508535924831779e-12,-1.499298244827781e-11
3.1533936827846277e-12,1.699292996209525e-12
3.1533936827846277e-12,1.699292996209525e-12
-6.6456431779156135e-12,4.718376403616166e-12
6.3505059818602425e-12,3.177381702252393e-12
-1.6469353536436843e-12,2.489623562179711e-12
6.3505059818602425e-12,3.077026068859871e-12
-2.0894328213709642e-11,2.739021818175361e-12
6.3505059818602425e-12,3.077026068859871e-12
5.779451539604995e-12,3.177381702252393e-12
-7.759725219850439e-12,4.0245977217551384e-12
1.3155744519058945e-11,4.706780356549797e-12
-1.6807000073566902e-12,1.1891184136428251e-12
-7.759725219850439e-12,1.1891184136428251e-12
-7.759725219850439e-12,1.7825414621113308e-12
1.2216680773141194e-11,1.964027841262319e-12
-1.6807000073566902e-12,4.092414397231666e-12
1.516876088987296e-11,1.0804714832084422e-12
-4.356369581464328e-12,3.3678281149275666e-12
5.907688175028515e-12,4.104010444298035e-12
1.8209287267290997e-11,2.254631510117361e-11
5.264687977349063e-12,-5.068914315911802e-13
-9.099742418527195e-13,6.687221371859739e-13
